Generation,Best Fitness,Mean Fitness,Std Dev,Transport Cost,Total y_m
386,177780.0471730249,237543.31184764986,7751.851985584332,176520.0471730249,126
387,177780.0471730249,237478.23263918472,7722.045607160833,176520.0471730249,126
388,177780.0471730249,237477.3906224002,7324.667384095895,176520.0471730249,126
389,177780.0471730249,236944.13942321762,7399.189138184792,176520.0471730249,126
390,177780.0471730249,237058.23457186294,7565.323281953801,176520.0471730249,126
391,177554.69265338551,236583.76048900944,8353.413483844448,176294.69265338551,126
392,177554.69265338551,236564.59595972294,8888.26768860451,176294.69265338551,126
393,177554.69265338551,237686.94921925687,8490.096304409863,176294.69265338551,126
394,177554.69265338551,237471.74701439976,7401.26273999058,176294.69265338551,126
395,177554.69265338551,237855.52677031307,7164.080248875634,176294.69265338551,126
396,177554.69265338551,237176.0565830191,7033.498371288251,176294.69265338551,126
397,177554.69265338551,237759.47451786173,7331.380215784473,176294.69265338551,126
398,177554.69265338551,237357.16621722298,7431.556547941091,176294.69265338551,126
399,177554.69265338551,237100.4902010892,7770.940353854526,176294.69265338551,126
400,177554.69265338551,236500.99568838326,7282.144639276832,176294.69265338551,126
401,177554.69265338551,237346.93567586053,7308.259583604503,176294.69265338551,126
402,177554.69265338551,236506.30643848146,6922.660518295789,176294.69265338551,126
403,177554.69265338551,236583.5342378425,7463.820479425208,176294.69265338551,126
404,177554.69265338551,236779.35507372438,7613.358911921422,176294.69265338551,126
405,177554.69265338551,236738.78731312425,7252.9280478032715,176294.69265338551,126
406,177554.69265338551,237138.92986448598,7431.166811274887,176294.69265338551,126
407,177554.69265338551,236955.01580478938,7627.566249938059,176294.69265338551,126
408,177554.69265338551,237510.9618988873,7480.416884775726,176294.69265338551,126
409,177554.69265338551,237810.31590247038,7522.035319987735,176294.69265338551,126
410,177554.69265338551,237099.60496848924,8102.842270906986,176294.69265338551,126
411,177554.69265338551,236563.54052708828,8179.9095740896455,176294.69265338551,126
412,177554.69265338551,236597.567853947,8619.03313556735,176294.69265338551,126
413,177554.69265338551,236695.15249961877,8801.13510771346,176294.69265338551,126
414,177554.69265338551,237247.18309245317,7017.726868722988,176294.69265338551,126
415,177554.69265338551,237654.18315161343,7160.7142194351145,176294.69265338551,126
416,177554.69265338551,237124.9677811018,7690.023559759018,176294.69265338551,126
417,177554.69265338551,236601.2279395684,7736.3463210434,176294.69265338551,126
418,177554.69265338551,237156.83252717502,7792.565879889255,176294.69265338551,126
419,177554.69265338551,237610.28211378207,7560.023556267622,176294.69265338551,126
420,177554.69265338551,236899.52166864742,7665.20612031014,176294.69265338551,126
421,177554.69265338551,237200.26817190243,7409.690196089035,176294.69265338551,126
422,177554.69265338551,235973.632701135,7319.798382852696,176294.69265338551,126
423,177554.69265338551,236844.5347018073,7218.563117342819,176294.69265338551,126
424,177554.69265338551,237264.82953981825,7780.465401307105,176294.69265338551,126
425,177554.69265338551,237320.10918985136,8286.566684196996,176294.69265338551,126
426,177554.69265338551,237403.9363064957,7945.232647421155,176294.69265338551,126
427,177554.69265338551,237252.0044847273,8056.450861692894,176294.69265338551,126
428,177554.69265338551,236941.71754234008,8236.962305232015,176294.69265338551,126
429,177554.69265338551,237144.21671067656,7605.000294593895,176294.69265338551,126
430,177554.69265338551,236935.47906070118,8108.819630129144,176294.69265338551,126
431,177554.69265338551,237394.31306547066,7789.049215330352,176294.69265338551,126
432,177554.69265338551,236934.57611678357,7083.548000039147,176294.69265338551,126
433,177213.61729081167,237300.6859262142,7502.832237609113,175953.61729081167,126
434,177213.61729081167,237529.19837969475,7089.021221299999,175953.61729081167,126
435,177213.61729081167,237650.3747557338,7165.80633030414,175953.61729081167,126
436,177213.61729081167,237594.38866729557,8079.644754904908,175953.61729081167,126
437,177213.61729081167,237023.12169570607,7875.004655876367,175953.61729081167,126
438,177213.61729081167,236664.9023257884,7959.202075436629,175953.61729081167,126
439,177213.61729081167,236778.9595687201,8248.319624097845,175953.61729081167,126
440,177213.61729081167,237481.2967530832,7194.834250056295,175953.61729081167,126
441,177213.61729081167,237342.11180014123,7295.459420941944,175953.61729081167,126
442,177213.61729081167,236904.94262691564,7537.074482322579,175953.61729081167,126
443,176513.03387908556,237159.2585351258,7951.99946470436,175253.03387908556,126
444,176513.03387908556,237395.92639148099,8291.462222001837,175253.03387908556,126
445,176273.27790987166,236233.0752191412,8468.913876319755,175013.27790987166,126
446,176273.27790987166,235464.03703925872,9256.477909867448,175013.27790987166,126
447,176273.27790987166,236501.64831533833,9043.457291993927,175013.27790987166,126
448,176273.27790987166,236876.37014430074,8487.25939584879,175013.27790987166,126
449,176273.27790987166,236975.66410368244,7923.3752586798155,175013.27790987166,126
450,176273.27790987166,236620.03988898237,7886.809285798148,175013.27790987166,126
451,176273.27790987166,236969.95973360317,8573.783634078502,175013.27790987166,126
452,176273.27790987166,236587.20171681207,9982.332820750797,175013.27790987166,126
453,176273.27790987166,236999.23041510803,8509.16173661306,175013.27790987166,126
454,174573.77862123906,236768.76055679072,8485.80481218515,173313.77862123906,126
455,174573.77862123906,237034.46813764417,7210.517700218973,173313.77862123906,126
456,174573.77862123906,236818.12222309824,8040.340695551911,173313.77862123906,126
457,174573.77862123906,236781.74832515186,7059.037324743059,173313.77862123906,126
458,174573.77862123906,237104.96349460798,7898.564074966723,173313.77862123906,126
459,174573.77862123906,237089.69370460702,7222.879269346425,173313.77862123906,126
460,174573.77862123906,237359.97361539872,7512.67847241216,173313.77862123906,126
461,174573.77862123906,237777.4250395106,7325.021143837296,173313.77862123906,126
462,174573.77862123906,237086.4592298792,7870.18302669012,173313.77862123906,126
463,174573.77862123906,237036.08900021398,7960.687704654777,173313.77862123906,126
464,174573.77862123906,237068.90211201552,7590.511852767655,173313.77862123906,126
465,174573.77862123906,237416.88758873576,7585.872432106729,173313.77862123906,126
466,174573.77862123906,237069.13578508986,7227.049967465849,173313.77862123906,126
467,174573.77862123906,236575.99340182674,7245.171662585302,173313.77862123906,126
468,174573.77862123906,236478.55807393265,8000.877577791408,173313.77862123906,126
469,174573.77862123906,237130.39695891124,8081.826709231044,173313.77862123906,126
470,173868.83636242847,236328.84506873417,9040.571410507133,172608.83636242847,126
471,173390.55602757874,236794.09349356437,8784.982939239606,172130.55602757874,126
472,173390.55602757874,236581.69151362122,9800.276969338871,172130.55602757874,126
473,173390.55602757874,236876.98892328495,8955.263240122027,172130.55602757874,126
474,173390.55602757874,236480.8828943668,8041.799191704455,172130.55602757874,126
475,173390.55602757874,236830.06647825256,8365.122665339859,172130.55602757874,126
476,173390.55602757874,237946.28300824706,7360.2315225008615,172130.55602757874,126
477,173390.55602757874,237911.91008742183,7329.390535332119,172130.55602757874,126
478,173390.55602757874,237446.3533192045,7952.5164882488525,172130.55602757874,126
479,173390.55602757874,236685.72268356543,7993.349355868319,172130.55602757874,126
480,173390.55602757874,237195.12638523168,7668.0465321281445,172130.55602757874,126
481,173390.55602757874,236858.75835449,8039.90927864812,172130.55602757874,126
482,173390.55602757874,236598.3339438567,8448.271336586311,172130.55602757874,126
483,173390.55602757874,236287.99031114037,10497.898788627765,172130.55602757874,126
484,173390.55602757874,237260.55688028835,8852.005124554275,172130.55602757874,126
485,173390.55602757874,236993.22875058936,9115.556751271091,172130.55602757874,126
486,173390.55602757874,237028.30249315556,8686.464759711762,172130.55602757874,126
487,173390.55602757874,237311.2493774643,7425.479505737625,172130.55602757874,126
488,173390.55602757874,236836.6696103441,8336.623946527758,172130.55602757874,126
489,173390.55602757874,237228.19658363154,7979.229480086684,172130.55602757874,126
490,171762.07251358597,236131.5893826422,9480.673040705384,170502.07251358597,126
491,171762.07251358597,236141.80691861923,8505.733062348578,170502.07251358597,126
492,171762.07251358597,236840.02521300112,8439.103926924949,170502.07251358597,126
493,171762.07251358597,236810.38998234732,9057.557567846154,170502.07251358597,126
494,171762.07251358597,236795.73080836935,7930.5727581642095,170502.07251358597,126
495,171523.51908664496,237214.78257382737,8833.964109521836,170263.51908664496,126
496,171523.51908664496,236904.84428173726,8417.740377607473,170263.51908664496,126
497,171523.51908664496,236632.15831507053,7540.560175518012,170263.51908664496,126
498,171486.38031533227,237181.58300762158,8743.195026553205,170226.38031533227,126
499,171486.38031533227,237063.14512469366,8581.554467980544,170226.38031533227,126
500,171486.38031533227,236850.24958838476,8705.448221027484,170226.38031533227,126
501,171486.38031533227,236881.81724170758,8041.065218645898,170226.38031533227,126
502,170953.35727768764,236433.67241883438,8893.541123152258,169693.35727768764,126
503,170953.35727768764,236034.31595051606,9811.91834676592,169693.35727768764,126
504,170953.35727768764,236171.74108891087,10034.465529276249,169693.35727768764,126
505,170953.35727768764,236885.92860062292,9923.165325420403,169693.35727768764,126
506,170953.35727768764,236611.2157042024,10172.03538439842,169693.35727768764,126
507,170953.35727768764,237175.3375176275,8941.658404027525,169693.35727768764,126
508,170953.35727768764,236745.7635606191,9094.91227207498,169693.35727768764,126
509,170021.5456155908,236254.02318918562,9837.194448992412,168761.5456155908,126
510,170021.5456155908,236296.90677980965,9963.136092406474,168761.5456155908,126
511,170021.5456155908,236356.18161934818,9934.75459803589,168761.5456155908,126
512,170021.5456155908,236595.9664136217,9972.017651782844,168761.5456155908,126
513,170021.5456155908,236608.3922716819,9863.224707863905,168761.5456155908,126
514,170021.5456155908,236986.25833461678,8465.550600674203,168761.5456155908,126
515,170021.5456155908,237149.4388200738,7475.610703723268,168761.5456155908,126
516,170021.5456155908,236958.5465632579,7950.513035693086,168761.5456155908,126
517,170021.5456155908,237618.27366915217,8241.452594957322,168761.5456155908,126
518,170021.5456155908,236568.55505933418,9125.293182050948,168761.5456155908,126
519,170021.5456155908,236024.00101977657,10250.922656947412,168761.5456155908,126
520,170021.5456155908,236861.49256343715,9237.399658428756,168761.5456155908,126
521,170021.5456155908,236336.70951217946,9480.54109069069,168761.5456155908,126
522,170021.5456155908,236593.75259284218,8893.268642863499,168761.5456155908,126
523,170021.5456155908,236875.9087323441,8482.768844148142,168761.5456155908,126
524,170021.5456155908,237219.25917222232,8213.776385856994,168761.5456155908,126
525,170021.5456155908,236555.16784691426,8594.451934537947,168761.5456155908,126
526,169642.89553409096,236236.5755892979,8983.681381890663,168372.89553409096,127
527,169642.89553409096,236765.07232478296,8671.303092244762,168372.89553409096,127
528,169642.89553409096,237178.09386943287,8638.156501759553,168372.89553409096,127
529,169642.89553409096,236853.45426486575,9250.06241230238,168372.89553409096,127
530,169642.89553409096,237091.74401064587,8184.296949908925,168372.89553409096,127
531,169418.6382395939,236628.35275695616,8113.14887851223,168138.6382395939,128
532,169418.6382395939,237418.12518715192,7751.159371851175,168138.6382395939,128
533,169418.6382395939,237282.8008793871,7766.430532668277,168138.6382395939,128
534,169418.6382395939,237645.84242892778,7540.580588028159,168138.6382395939,128
535,169418.6382395939,236596.48666454063,8199.231109704338,168138.6382395939,128
536,169418.6382395939,236882.7776407861,7839.654115443996,168138.6382395939,128
537,169418.6382395939,237298.66698648303,7350.735963211454,168138.6382395939,128
538,169418.6382395939,236536.05429795088,8515.261488635804,168138.6382395939,128
539,169418.6382395939,236832.50019012694,8211.993792777614,168138.6382395939,128
540,169418.6382395939,237075.47624065707,7717.851455560862,168138.6382395939,128
541,169418.6382395939,237597.20621762835,7816.129028414737,168138.6382395939,128
542,169418.6382395939,237485.6057640922,7528.108586392287,168138.6382395939,128
543,169418.6382395939,237418.82862986444,7749.550572668481,168138.6382395939,128
